ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
N	Y	2007	20070029	8986	CO2 OR OTHER	4908	EXXON CO USA - HOUSTON PRODUCTION ORGANIZATION		PO BOX 4356 (14950 HEATHROW FOREST PARKWAY)	HOUSTON	HARRIS	TX	77210-4358						0	0	0	185.43	0	185.43	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.95	0	0	0	112.62	0	47.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.43	0	0	185.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.43	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	3335224972	3335224972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	2/29/2008	7/24/2015	PAM MURPHY	2816541102	PAM.Y.MURPHY@EXXONMOBIL.COM	2816541147
Y	N	2007	20070181	3569	PETROLEUM & REFINED PRODUCTS	31943	ENBRIDGE GATHERING (NORTH TEXAS) L.P.		1100 LOUISIANA STE 3300	HOUSTON	HARRIS	TX	77002	1100 LOUISIANA STE 3300	HOUSTON	HARRIS	TX	77002	0	0	0	59.4	0	59.4	0	0	0	0	0	0	0.4	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.7	30.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.7	0	0	0	30.7	59.4	0	0	0	0	0	0	0	30.7	30.7	0	0	0	28.7	0	0	0	0	28.7	0	0	0	28.7	0	0	0	30.7	59.4	0	59.4	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	21002430.8	0	0	0	0	0	0	0	0	0	0	0	0	57.6	0	0	0	0	0	0	0	0	57.6	0	0	0	0	0	26.9	30.7	0		6/6/2008	6/6/2008	GREGG JOHNSON	7133536369	GREGG.JOHNSON@ENBRIDGE.COM	7133535620
Y	N	2007	20070192	3587	PETROLEUM & REFINED PRODUCTS	26041	"KINDER MORGAN LIQUID TERMINALS, LLC"		8500 W. 68TH ST.	ARGO	COOK	IL	60501	"500 DALLAS STREET, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	9.3	0	9.3	0	0	0	0	0	0	9.3	0	9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2.3	9.3	0	0	0	0	0	0	0	2.3	2.3	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2.3	3.3	0	0	0	9.3	N	0	JET FUEL	2	3	0	0	5		0	0	0	0	0	0	0	0	31220928	0	0	0	0	0	0	0	10	10	0	6	4	0	0	0	0	0	0	0	0	0	0	10	9.3	0	0	0	0	0	0		6/9/2008	6/9/2008	JASON HUGHES	7329695735	JASON_HUGHES@KINDERMORGAN.COM	
Y	N	2007	20070193	3588	PETROLEUM & REFINED PRODUCTS	26041	"KINDER MORGAN LIQUID TERMINALS, LLC"		78 LAFAYETTE ST.	CARTERET	MIDDLESEX	NJ	07008	"500 DALLAS STREET, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	6	0	0	3	0	1	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	6	0	6	0	0	N	0	PETROLEUM PRODUCTS	9	11	22	12	54		0	0	0	0	0	0	0	0	261705726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0		6/9/2008	6/9/2008	JASON HUGHES	7329695735	JASON_HUGHES@KINDERMORGAN.COM	
Y	N	2007	20070341	3748	HVLS	31130	DCP MIDSTREAM		"370 17TH STREET, SUITE 2500"	DENVER	DENVER	CO	80202						0	0	0	429	0	429	0	0	0	0	0	0	47	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	112	78	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10	7	28	71	150	143	429	0	0	0	0	28	71	150	143	392	0	20	10	7	0	0	0	0	37	0	20	10	7	28	71	150	143	429	0	425	0	4	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199898018	0	0	0	0	7	7	0	0	14	5	3	0	0	0	16	0	0	0	0	0	0	0	0	30	3	11	5	1	6	20	0	0		6/13/2008	6/13/2008	DAVID MCATEE	3036052214	DLMCATEE@DCPMIDSTREAM.COM	3036051671
Y	N	2007	20070069	3294	PETROLEUM & REFINED PRODUCTS	31847	"CALUMET LUBRICANTS CO., L. P."		1756 OLD HWY 7  P.O. BOX 97	COTTON VALLEY	WEBSTER PARISH	LA	71018	"2780 WATERFRONT PKWY E DRIVE, SUITE 200"	INDIANAPOLIS	MARION	IN	46214	0	0	0	6	0	6	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	6	N	0	PETROLEUM DISTALLATES	6	0	0	0	6		0	0	0	0	0	0	0	0	537150	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	6	6	0	0		3/17/2008	3/19/2008	"DARWIN PARKER, SHIPPING SUPERVISOR"	3188324236	DARWIN.PARKER@CALUMETSPECIALTY.COM	3188324832
Y	N	2007	20070076	3316	PETROLEUM & REFINED PRODUCTS	31460	DOD DEFENSE ENERGY SUPPORT CENTER	"DESC, FT. BELVOIR, VA"	3171 N. GAFFEY STREET	SAN PEDRO	LOS ANGELES COUNTY	CA	90731-1099	"8725 JOHN J KINGMAN ROAD, SUITE 2941"	FORT BELVOIR	FAIRFAX	VA	22060-6222	0	0	0	17.81	0	17.81	0	0	0	0	0	0	17.81	0	17.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03	0.68	3.5	0	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88	6.03	0	0	6.9	0	0	17.81	0	0	0	0	0	6.9	0	0	6.9	0	4.88	6.03	0	0	0	0	0	10.91	0	4.88	6.03	0	0	6.9	0	0	17.81	0	0	0	17.81	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	386794	0	0	0.68	0.68	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36	0	0	6.03	0	0	0	0.68	0		3/28/2008	3/28/2008	DAVID L. GLADDEN	3108323144	DGLADDEN@UNITEDPARADYNE.COM	7037678331
Y	N	2007	20070083	3356	PETROLEUM & REFINED PRODUCTS	31057	"HECO - HAWAIIAN ELECTRIC COMPANY, INC."		PO BOX 2750	HONOLULU	HONOLULU	HI	96840-0001						0	0	0	1.13	0	1.13	0	0	0	0	0	0	1.13	0	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0	1.13	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0	1.13	0	0	0	1.13	0	0	0	0	1.13	0	0	0	1.13	N	0	LOW SULFUR FUEL OIL	0	1	0	0	1	DIESEL	3	0	0	0	3	0	0	0	350045	0	0	0.565	0.565	0	0	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0	1.13	0	0	0		4/9/2008	4/10/2008	"CYRIL ONTAI, STAFF ENGINEER, FUELS INFRASTRUCTURE"	8085434396	CYRIL.ONTAI@HECO.COM	8085434396
Y	N	2007	20070084	3374	HVLS	32051	"MARTIN OPERATING PARTNERSHIP, L.P."		1189 MEADOWS LANE	LONGVIEW	GREGG	TX	75603	P. O. BOX 191	KILGORE	GREGG	TX	75663	0	0	0	192.7	0	192.7	0	0	0	0	0	0	13.4	0	13.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	74.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.7	0	0	0	0	0	0	0	192.7	0	0	0	0	0	0	0	0	0	192.7	0	0	0	0	0	0	0	192.7	192.7	0	0	0	0	0	0	0	192.7	0	192.7	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.7	0	0	0	0	0	0	0	0	192.7	0	0	0	0	0	133.5	59.2	0		4/14/2008	4/14/2008	LUKE HAMILTON	9034521772	LHAMILTON@MARTINMLP.COM	
Y	N	2007	20070088	3397	HVLS	3345	DEVON ENERGY PRODUCTION CO. LP   		20 NORTH BROADWAY ST	OKLAHOMA CITY	OKLAHOMA	OK	73102-8260						0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	N	1		0	0	0	0	0		0	0	0	0	0	0	17946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4/21/2008	4/21/2008	R. GLENN SMITH	4052288373	GLENN.SMITH@DVN.COM	4055524664
N	Y	2007	20070217	3614	PETROLEUM & REFINED PRODUCTS	26041	"KINDER MORGAN LIQUID TERMINALS, LLC"		920 STATE ST.	PERTH AMBOY	MIDDLESEX	NJ	08862	"500 DALLAS STREET, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	N	0	PETROLEUM PRODUCTS	4	3	9	7	23		0	0	0	0	0	0	0	0	1902036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		6/10/2008	6/10/2008	JASON HUGHES	7329695735	JASON_HUGHES@KINDERMORGAN.COM	
Y	N	2007	20070110	3478	PETROLEUM & REFINED PRODUCTS	30735	TESORO ALASKA PIPELINE COMPANY		300 CONCORD PLAZA	SAN ANTONIO	BEXAR	TX	78216-6999						0	0	0	69.2	14.2	55	0	0	0	0	0	0	69.2	14.2	55	0	0	0	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	54.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3	0	0.5	0.4	69.2	0	0	0	0	68.3	0	0.5	0.4	69.2	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3	0	0.5	0.4	69.2	14.2	55	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	969716623.2	0	0	68.7	68.7	0	0	137.4	18	18	6	2	2	0	0	0	0	0	0	0	0	0	137.4	18	0	0	68.7	0	0	0	0		5/7/2008	5/7/2008	LORI MENKE	2106266526	LMENKE@TSOCORP.COM	2107454631
Y	N	2007	20070123	3494	CO2 OR OTHER	31875	MERIT ENERGY COMPANY		P.O. BOX 748	LINDSAY	GARVIN	OK	73052	"13727 NOEL ROAD, SUITE 500"	DALLAS		TX	75240	0	0	0	118	0	118	0	0	0	0	0	0	41.7	0	41.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	118	0	0	0	0	0	118	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	118	0	118	0	0	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338720000	338720000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.7	0	0	0		5/13/2008	5/13/2008	BILL ELLSWORTH	3073282345	RICKY.WELCHER@MERITENERGY.COM	
Y	N	2007	20070250	3650	CRUDE OIL	31325	PACIFIC PIPELINE SYSTEM LLC	"PLAINS ALL AMERICAN PIPELINE, L.P."	5900 CHERRRY AVENUE	LONG BEACH	LOS ANGELES	CA	90805	"333 CLAY ST.,   SUITE 1600"	HOUSTON	HARRIS	TX	77002	0	0	0	444.005	0	444.005	0	0	0	0	0	0	444.005	0	444.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.708	59.05	95.66	0	100.935	46.177	0	127.475	0	0	0	0	0	0	0	0	0	0	15.994	10.527	27.05	211.335	34.931	1.42	13.213	129.535	0	444.005	0	0	0	0	1.42	13.213	129.535	0	144.168	26.521	27.05	211.335	34.931	0	0	0	0	299.837	26.521	27.05	211.335	34.931	1.42	13.213	129.535	0	444.005	0	444.005	0	0	N	0	CRUDE OIL	12	6	4	0	22		0	0	0	0	0	24961252428	0	0	0	0	0	127.5	127.5	0	0	255	45	45	0	6	28	0	0	0	0	0	0	0	0	0	255	45	412.8	0	11	0	0	0	0		6/12/2008	6/12/2008	"ANN GOODINE, COMPLIANCE SPECIALIST"	5627282851	RAGOODINE@PAALP.COM	5627282350
Y	N	2007	20070124	3495	CRUDE OIL	10346	KUPARUK TRANSPORTATION CO		700 G STREET 	ANCHORAGE	ANCHORAGE	AK	99510						0	0	0	0	0	0	0	34.86	2.1	0	2.1	34.86	36.96	0	36.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17	0	0	4.98	0	0	27.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.96	0	0	36.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.96	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	3763728967	0	0	0	0	0	0	0	0	0	0	41	1	0	0	1	0	0	0	0	8.61	1	0	0	1	8.61	2	0	0	0	0	27.81	0	0		5/14/2008	5/14/2008	SHERRY TIMMERMAN	9072633704	SHERRY.A.TIMMERMAN@CONOCOPHILLIPS.COM	9072633748
Y	N	2007	20070133	3504	PETROLEUM & REFINED PRODUCTS	99037	SOUTH WILMINGTON-PIPELINE	EXXONMOBIL CHEMICAL	3340 RIVER ROAD	WILMINGTON	NEW HANOVER	NC	28412						0	0	0	14.3	0	14.3	0	0	0	0	0	0	14.3	0	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.47	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.47	0	0.81	0	14.28	0	0	0	0	13.47	0	0	0	13.47	0	0	0	0	0	0	0	0	0	0	0	0	0	13.47	0	0	0	13.47	0	14.3	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	2559280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3	0	0	0	0		5/19/2008	5/19/2008	JEFFREY SHANNON BOLAND	9107913291	JEFF.BOLAND@VOPAK.COM	9103924826
Y	N	2007	20070257	3660	CRUDE OIL	31618	ENTERPRISE PRODUCTS OPERATING LLC		1100 LOUISIANA STREET	HOUSTON	HARRIS	TX	77002						0	0	0	944.654	816.282	128.372	0	0	0	0	0	0	83.845	0	83.845	15.898	15.048	19.312	6.138	17.395	183.129	122.024	0	72.988	0	127.821	0	0	236.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	128.37	0	0	0	0	0	0	0	1.033	0	0	0	0	0	0	57.981	129.515	756.125	944.654	1.033	0	0	0	0	57.981	129.515	756.125	944.654	0	0	0	0	0	0	0	0	0	1.033	0	0	0	0	57.981	129.515	756.125	944.654	582.856	127.71	233.427	0.661	Y	0		0	0	0	0	0		0	0	0	0	0	14388547221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.07	0	0	0	0		6/12/2008	6/12/2008	JOHN JEWETT	7133817918	JJEWETT@EPCO.COM	7133818790
Y	N	2007	20070264	3667	PETROLEUM & REFINED PRODUCTS	8166	PPL INTERSTATE ENERGY CO 	"PPL GENERATION, LLC"	214 SHOEMAKER RD	POTTSTOWN	MONTGOMERY	PA	19464	TWO NORTH NINTH STREET	ALLENTOWN	LEHIGH	PA	18101	0	0	0	49.421	0	49.421	0	0	0	0	0	0	49.421	0	49.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.858	0.11	0.388	0.065	49.421	0	0	0	0	0	0	0.061	0	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0	0.061	0	49.421	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	895443	0	0	0	0	0	0	0	10	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	49.421	0	0	0	0		6/12/2008	6/12/2008	WILLIAM T. HATCHETT	6103275342	WHATCHETT@PPLIEC.COM	6103275341
Y	N	2007	20070015	3163	HVLS	32131	"MARLIN MIDSTREAM, LLC"		121 SOUTH SHELBY	CARTHAGE	PANOLA	TX	75633	3010 BRIARPARK SUITE 550	HOUSTON	HARRIS	TX	77042	0	0	0	11.5	0	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	11.5	0	0	0	0	0	0	0	11.5	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	11.5	0	11.5	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	28543000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.5	0		2/11/2008	2/11/2008	ERIC LOVE	4093771122	DCOLEMAN@MARLINMIDSTREAM.COM	
Y	N	2007	20070019	3168	CRUDE OIL	31864	APACHE CORPORATION		2000 POST OAK BOULEVARD	HOUSTON	HARRIS	TX	77056						0	0	0	6	6	0	0	0	0	0	0	0	6	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0		0		0	0	0	0	0		0	0	0	0	0	245623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0		2/20/2008	2/20/2008	MARTIN YACKEL	7132966000	JON.JEPPESEN@USA.APACHECORP.COM	
Y	N	2007	20070282	3686	PETROLEUM & REFINED PRODUCTS	18386	BP OIL PIPELINE CO	"BP PIPELINES (NORTH AMERICA), INC."	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	763	0	763	0	0	0	0	0	0	348	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	324	220	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	81	329	95	102	8	7	2	763	0	0	0	13	94	9	6	1	123	140	2	137	9	2	0	0	0	290	140	2	137	22	96	9	6	1	413	0	763	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	3610659000	0	0	2	2	0	0	4	0	0	0	0	0	155	1	4	5	0	0	0	0	0	159	5	117	162	28	27	14	0	0		6/12/2008	6/12/2008	JUDY R. MUNDT	6308363490	JUDY.MUNDT@BP.COM	6308363582
Y	N	2007	20070025	3188	HVLS	31256	"GAS SOLUTIONS, LTD "	"NOTE, CORRECT NAME IS: GAS SOLUTIONS II LTD."	3407 CAMP SWITCH RD	LONGVIEW	GREGG	TX	75604						0	0	0	38	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	23	38	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	23	38	0	0	0	15	0	0	0	23	38	0	38	0	0		0		0	0	0	0	0		0	0	0	0	0	0	13706309	0	0	0	0	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	15	0	0	23	0	0	0		2/27/2008	2/27/2008	PAUL PATAK	9037592422	PPATAK@GASSOLUTIONS.BIZ	9037596924
Y	N	2007	20070031	3194	CRUDE OIL	14194	"OILTANKING, HOUSTON LP"		15631 JACINTOPORT BLVD	HOUSTON	HARRIS	TX	77015						0	0	0	18.21	0	18.21	0	0	0	0	0	0	18.21	0	18.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.21	0	0	0	0	0	0	0	0	0	0	0	0	0	14.58	3.63	0	0	18.21	0	0	0	0	14.58	3.63	0	0	18.21	0	0	0	0	0	0	0	0	0	0	0	0	0	14.58	3.63	0	0	18.21	0	18.21	0	0		0		0	0	0	0	0		0	0	0	0	0	106182415	0	0	0	0	0	0	2.63	0	0	2.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	0	0	0	0	0	14.87	2.63	0		2/29/2008	3/3/2008	"STEVE THOMPSON, PIPELINE MAINTENANCE"	2814577996	STEVE.THOMPSON@OILTANKING.COM	2814577991
N	Y	2007	20070104	3531	PETROLEUM & REFINED PRODUCTS	26039	FLORIDA POWER & LIGHT CO		2400 PORT WEST BLVD	WEST PALM BEACH	PALM BEACH	FL	33407	700 UNIVERSE BLVD	JUNO BEACH	PALM BEACH	FL	33408	0	0	0	51.835	0	51.835	0	0	0	0	0	0	51.835	0	51.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.449	35.549	0	0	0	0	0	2.837	0	0	0	0	0	0	0	0	0	0	51.835	0	0	0	51.835	0	0	0	0	51.835	0	0	0	51.835	0	0	0	0	0	0	0	0	0	0	0	0	0	51.835	0	0	0	51.835	0	35.549	0	16.286	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	168970567	0	0	2.837	0	0	0	2.837	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2.837	3	0	35.549	2.837	13.449	0	0	0		5/2/2008	5/30/2008	DAVID APPELBAUM	5616912815	DAVID_APPELBAUM@FPL.COM	5616943647
Y	N	2007	20070286	3690	HVLS	31618	ENTERPRISE PRODUCTS OPERATING LLC		1100 LOUISIANA STREET	HOUSTON	HARRIS	TX	77002						0	0	0	13138.397	0	13138.397	0	0	0	0	0	0	3080.997	0	3080.997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845.178	2760.342	3737.143	2808.199	1416.121	1155.797	414.613	0.669	0.335	0	0	0	0	0	0	0	0	0	355.517	0	0	328.603	18.217	3821.788	2089.381	2969.455	2669.402	886.034	13138.397	179.479	328.603	18.216	3880.499	2148.06	3028.101	2669.404	886.034	13138.396	0	0	0	0	0	0	0	0	0	179.479	328.603	18.216	3880.499	2148.06	3028.101	2669.404	886.034	13138.396	0	12580.65	0	557.743	Y	0	HVL	27	0	0	0	27		0	0	0	0	0	0	2.13604E+11	8233489456	0	0	0	2098	2007	325	0	4430	744	744	31	22	91	153	0	11	11	0	0	0	0	0	4583	755	607.52	467.81	782.78	384.04	670.27	1123.51	0		6/12/2008	6/12/2008	JOHN JEWETT	7133817918	JJEWETT@EPCO.COM	7133818790
Y	N	2007	20070034	3197	HVLS	20202	ULTRAMAR INC		2402 E ANAHEIM STREET	WILMINGTON	LOS ANGELES	CA	90744	ONE VALERO WAY	SAN ANTONIO		TX	78249-1616	0	0	0	7.84	0	7.84	0	0	0	0	0	0	7.84	0	7.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84	0	0	7.84	0	0	0	0	0	3.64	0	0	3.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64	0	0	3.64	0	0	0	7.84		0	NONE	0	0	0	0	0	NONE	0	0	0	0	0	0	2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84	0	0	0	0	0	0	0	0	7.84	0	0	0	0	7.84	0	0	0		3/3/2008	3/3/2008	BRIAN SARTY	5624916753	BRIAN.SARTY@VALERO.COM	5624955487
