ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2008	20080395	5202	PETROLEUM & REFINED PRODUCTS	32296	TARGA RESOURCES OPERATING LP		3807 LUKE POWERS RD	LAKE CHARLES	CALCASIEU	LA	70616	1000 LOUISIANA SUITE 4300	HOUSTON 	HARRIS	TX	77002	0	0	0	1.856	0	1.856	0	0	0	0	0	0	1.856	0	1.856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.856	0	0	0	0	1.856	0	0	0	0	0	0	0	0	0	0	0	0	1.856	0	0	0	0	1.856	0	0	0	1.856	0	0	0	0	1.856	0	1.856	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	338720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.856	0		6/15/2009	6/15/2009	JAY PECK	3374944407	THUFFER@TARGARESOURCES.COM	3374944465
Y	N	2008	20080397	5204	HVLS	22175	"TARGA MIDSTREAM SERVICES, L.P."		1399 DAVISON ROAD	SULPHUR	CALCASIEU	LA	70665	"1000 LOUISIANA, SUITE 4300"	HOUSTON	HARRIS	TX	77002	0	0	0	348.17	0	348.17	0	0	0	0	0	0	151.89	0	151.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.35	216.79	40.92	15.23	4.88	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61	0	0	0	34.28	144.09	126.85	12.77	25.99	1.58	348.17	0	0	0	0	126.87	12.77	25.35	1.58	166.57	2.61	0	17.5	144.09	0	0	0	0	164.2	2.61	0	17.5	144.09	126.87	12.77	25.35	1.58	330.77	0	344.97	0	3.2	N	0	NATURAL GAS LIQUIDS	2	0	0	0	2		0	0	0	0	0	0	710431450	0	0	0	0	4.88	4.88	0	0	9.76	0	0	0	0	0	149.74	0	1	1	0	0	0	0	0	159.5	1	74	51	52	4	0.49	11.79	7.06		6/15/2009	6/15/2009	TIM HUFFER	3375834642	THUFFER@TARGARESOURCES.COM	3375834630
Y	N	2008	20080108	4607	CRUDE OIL	31536	"GOLDEN VALLEY ELECTRIC ASSOCIATION, INC"		"758 ILLINOIS ST., PO BOX 71249"	FAIRBANKS	FAIRBANKS	AK	99707						0	0	0	5.052	0	5.052	0	0	0	0	0	0	5.052	0	5.052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854	0	0	2.116	2.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.116	2.117	0.854	5.087	0	0	0	0	0	2.116	2.117	0.854	5.087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.116	2.117	0.854	5.087	0	5.087	0	0	N	0		0	0	0	0	0		0	0	0	0	0	640810812	0	0	0	0	0	0	0	0	0	0	5	24	0	0	0	0	0	0	0	0.012	0	0	0	0	0.012	24	4.2	0	0	0	0	5.087	0.012		4/24/2009	4/24/2009	ALEXANDER S. GAJDOS	9074523466	ASG@ENERGIACURA.COM	9074524420
Y	N	2008	20080111	4622	CRUDE OIL	31937	"TPCO, LLC"		4 GULF CAMP CIRCLE	LUMBERTON	LAMAR	MS	39455	"602 CRESCENT PLACE, SUITE 100"	RIDGELAND	MADISON	MS	39157	12	0	12	12	0	12	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	N	0		0	0	0	0	0		0	0	0	0	0	450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	24	0	12	0	0	0	12	0	0		4/29/2009	4/29/2009	DALE WOOD	6017964243	DWOOD@TELLUSOPERATING.COM	6017962515
Y	N	2008	20080258	5032	PETROLEUM & REFINED PRODUCTS	32277	OXEA CORPORATION		2001 FM 3057	BAY CITY	USA	TX	77414	2001 FM 3057	BAY CITY	USA	TX	77414	0	0	0	51	0	51	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	51	0	0	0	0	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	51	0	51	0	0	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86436612.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	51	0	0	0	0	51	0	0	0		6/10/2009	6/10/2009	DJUANA L. TAYLOR	9792414286	DJUANA.TAYLOR@OXEA-CHEMICALS.COM	9792414141
Y	N	2008	20080123	4685	HVLS	4908	"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION"		PO BOX 4358 (14950 HEATHROW FOREST PARKWAY)	HOUSTON 	HARRIS	TX	77210-4358						0	0	0	8.49	0	8.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49	0	0	0	0	8.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5/5/2009	5/5/2009	PAM MURPHY	2816541102	PAM.Y.MURPHY@EXXONMOBIL.COM	2816541147
Y	N	2008	20080412	5219	HVLS	22175	"TARGA MIDSTREAM SERVICES, L.P."		1565 TIDEWATER ROAD	VENICE	PLAQUEMINES PARISH	LA	70091	"1000 LOUISIANA, SUITE 4300"	HOUSTON	HARRIS	TX	77002	0	0	0	15.6	0	15.6	0	0	0	0	0	0	15.6	0	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2.6	0	1	0	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	2	3	0	0		6/15/2009	6/15/2009	EVERETT H. HANNA	5045344031	EHANNA@TARGARESOURCES.COM	5045344039
Y	N	2008	20080417	5224	CRUDE OIL	18718	SUNOCO PIPELINE L.P.		ONE FLUOR DANIEL DR. BUILDING A LEVEL 3	SUGAR LAND	FORT BEND	TX	77478	MELLON BANK CENTER / 29TH FLOOR	PHILADELPHIA	PHILADELPHIA	PA	19103-1699	395	0	395	1885.3	0	1885.3	0	0	0	0	0	0	1512	0	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	91	279	1258.5	301.8	0	278.5	0	0	0	20.6	0	0	4	0	0	0	0	192	866	655.3	29	274.3	55	69	30	89.2	20.6	2280.4	0	0	0	0	69	23	90.2	20.6	202.8	371.8	10	273.3	57	69	23	90.2	20.6	914.9	371.8	10	273.3	57	138	46	180.4	41.2	1117.7	0	2249.02	0	31.33	N	152.86	CRUDE OIL	12	38	16	7	73		0	0	0	0	0	17949280473	0	0	0	0	0	709.51	709.51	0	0	1419.02	938	901	103	217	140	18.04	0	0	0	0	0	0	0	0	1437.06	901	80	138	99	96	33	364	0		6/15/2009	6/15/2009	KENNETH DAVID BORN	2816376497	KDBORN@SUNOCOLOGISTICS.COM	2816376425
Y	N	2008	20080129	4723	PETROLEUM & REFINED PRODUCTS	26045	TESORO HAWAII CORPORATION		300 CONCORD PLAZA	SAN ANTONIO	BEXAR	TX	78216-6999						0	0	0	24.4	0.8	23.6	0	0	0	0	0	0	24.4	0.8	23.6	0	0	0	0.52	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.88	21.46	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	23.1	0	0	0	24.4	0	0	0	1.3	22.7	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1.3	22.7	0	0	0	24	0	23.8	0	0.6	N	0	TRANSMIX	1	0	0	0	1	DIESEL FUEL	1	0	0	0	1	0	0	0	183392391.5	0	0	1.49	1.49	0	0	2.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98	0	0	0	1.8	21.3	1.3	0	2.98		5/7/2009	5/7/2009	LORI MENKE	2106266526	LORI.A.MENKE@TSOCORP.COM	2107454631
Y	N	2008	20080277	5053	PETROLEUM & REFINED PRODUCTS	2190	CENTRAL FLORIDA PIPELINE CORP		"1100 ALDERMAN DRIVE, SUITE 200"	ALPHARETTA	FULTON	GA	30005	"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	205	0	205	0	0	0	0	0	0	168	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	2.5	88.5	1.5	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	3	112	0	205	0	0	0	0	7.79	1.59	0.5	0.5	10.38	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79	1.59	0.5	0.5	10.38	0	198	0	7	N	0	REFINE PRODUCTS	2	0	0	0	2		0	0	0	0	0	0	0	0	4051739279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	7	0		6/11/2009	6/11/2009	YVETTE ABRAHAM	7133699513	YVETTE_ABRAHAM@KINDERMORGAN.COM	7133699513
Y	N	2008	20080282	5058	PETROLEUM & REFINED PRODUCTS	8175	INTERSTATE STORAGE & PIPELINE C0		1715 BURLINGTON-JACKSONVILLE ROAD	BORDENTOWN	BURLINGTON	NJ	08505	400 AMHERST STREET SUITE 202	NASHUA		NH	3063	0	0	0	11.8	0	11.8	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6	0	0	0	0.2	11.8	0	0	0	0	0	0	0	0	0	0	0	0	11.6	0	0	0	0	11.6	0	0	0	11.6	0	0	0	0	11.6	0	0	0	11.8	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23393004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8	0	0	0		6/11/2009	6/11/2009	ALEXANDER H. DYSON	6092679100	"A,DYSON@COMCAST.NET"	6092675354
N	Y	2008	20080281	5059	HVLS	31890	P B ENERGY STORAGE SERVICES INC.		11757 KATY FWY SUITE 600	HOUSTON	HARRIS	TX	77079	11757 KATY FWY SUITE 600	HOUSTON	HARRIS	TX	77079	0	0	0	137	0	137	0	0	1	0	1	0	90.32	0	90.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	132	0	0	0	138	0	0	0	6	132	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	6	132	0	0	0	138	0	138	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	928349934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	138	0	0	0	132	0	0	0	6		6/11/2009	6/11/2009	RODNEY A. BEGNAUD	2818136032	BEGNAUD@PBWORLD.COM	2815895865
Y	N	2008	20080286	5063	PETROLEUM & REFINED PRODUCTS	32340	"RAYWOOD GAS PLANT, LLC"		THRE ALLEN CENTER	HOUSTON	HARRIS	TX	77002						0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	938571	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0		6/11/2009	6/11/2009	K.W. PRITCHETT	9364476100	RNEUMANN@CERITASGROUP.COM	7134395001
Y	N	2008	20080148	4789	PETROLEUM & REFINED PRODUCTS	99002	TAMPA PIPELINE LIMITED PARTNERSHIP		7403 HOADLEY ST.	TAMPA	HILLSBOROUGH	FL	33616	P.O. BOX 35236	SARASOTA	SARASOTA	FL	34242	0	0	0	10.5	0	10.5	0	0	0	0	0	0	10.5	0	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2.5	10.5	0	0	0	10.5	0	0	0	0	10.5	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	0	0	0	10.5	0	10.5	0	0	N	0	JET-A	3	0	0	0	3		0	0	0	0	0	0	0	0	9514	0	0	10.5	0	0	0	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	10.5	0	0	0	0	0	0		5/13/2009	5/13/2009	DONALD F. BYRD	8138390426	DONBYRD2652MSN.COM	
N	Y	2008	20080285	5072	PETROLEUM & REFINED PRODUCTS	18092	"SFPP, LP"		1100 W. TOWN AND COUNTRY RD.	ORANGE	ORANGE	CA	92866	"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	3305	0	3305	0	0	0	0	0	0	1761	0	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.66	354.03	872.27	303.29	703.17	63.12	490.18	447.18	9.96	31.14	0	0	0	0	0	0	0	0	0	0	0	889.65	1028	105.65	590.63	211.01	480.06	3305	0	0	17.91	126.15	0	588.87	210.8	480.06	1423.79	0	0	690.32	776.68	90.12	0	0.33	0	1557.45	0	0	708.23	902.83	90.12	588.87	211.13	480.06	2981.24	0	3216.15	0	88.72	N	0	REFINE PRODUCTS	90	46	1	0	137		0	0	0	0	0	0	0	0	64640936174	0	0	154	288	410	98	950	96	47	8	2	17	0	0	0	0	0	0	0	0	0	950	47	428	115	511	310	173	157	546		6/11/2009	6/11/2009	YVETTE ABRAHAM	7133699513	YVETTE_ABRAHAM@KINDERMORGAN.COM	7133699513
N	Y	2008	20080154	4826	PETROLEUM & REFINED PRODUCTS	26041	"KINDER MORGAN LIQUID TERMINALS, LLC"		78 LAFAYETTE ST.	CARTERET	MIDDLESEX	NJ	07008	"500 DALLAS STREET, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	6	0	0	3	0	1	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	6	0	6	0	0	N	0	REFINED PETROLEUM	1	12	22	12	47		0	0	0	0	0	0	0	0	286649016	0	0	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	4	0	0	0	0		5/19/2009	5/19/2009	JASON HUGHES	7329695735	JASON_HUGHES@KINDERMORGAN.COM	
Y	N	2008	20080298	5084	CRUDE OIL	32283	"FRONT RANGE PIPELINE, LLC."		803 HIGHWAY 212 SOUTH	LAUREL	YELLOWSTONE	MT	59044						0	0	0	421.96	0	421.96	0	0	0	0	0	0	100.46	0	100.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	22.96	56.6	0.4	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.26	0	0	32.4	366.6	6.7	421.96	0	0	16.26	0	0	32.4	366.6	6.7	421.96	0	0	0	0	0	0	0	0	0	0	0	16.26	0	0	32.4	366.6	6.7	421.96	0	421.96	0	0	N	0	CRUDE OIL	3	4	0	0	7		0	0	0	0	0	8029135397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382.74	22.96	16.26	0		6/11/2009	6/12/2009	MICHELLE L. SLYDER-DOT COORDINATOR	4066285293	MICHELLE.SLYDER@CHSINC.COM	4066285390
Y	N	2008	20080304	5090	PETROLEUM & REFINED PRODUCTS	4906	EXXONMOBIL PIPELINE CO		"800 BELL STREET, ROOM 623F"	HOUSTON	HARRIS	TX	77002						0	0	0	709	0	709	0	0	0	0	0	0	373	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	99	460	37	53	0	36	0	1	0	0	0	0	0	0	0	3	0	0	0	1	101	126	342	43	45	42	9	709	0	0	0	0	43	45	42	9	139	1	101	126	342	0	0	0	0	570	1	101	126	342	43	45	42	9	709	0	709	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	7779617811	0	0	8	8	0	0	16	0	0	0	0	0	0	0	0	0	4	0	0	0	0	20	0	32	8	112	212	155	5	0		6/12/2009	6/12/2009	THAD MASSENGALE	7136562258	THAD.MASSENGALE@EXXONMOBIL.COM	7136568232
Y	N	2008	20080305	5091	CRUDE OIL	19585	TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC	KINDER MORGAN CANADA INC.	1009 EAST SMITH ROAD	BELLINGHAM	WASHINGTON	WA	98226	"SUITE 2700, 300 5TH AVENUE SW"	CALGARY	ALBERTA	CA	T2P 5J2	0	0	0	64	0	64	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	N	0		0	0	0	0	0		0	0	0	0	0	1998799791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0		6/9/2009	6/12/2009	"CARMEN LAU, JR. PROJECT ENGINEER"	4035146400	CARMEN_LAU@KINDERMORGAN.COM	4035146492
Y	N	2008	20080036	4383	CRUDE OIL	3345	DEVON ENERGY PRODUCTION CO. LP   	DEVON ENERGY CORPORATION	20 NORTH BROADWAY ST	OKLAHOMA CITY	OKLAHOMA	OK	73102-8260						0	0	0	6	5	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	N	6		0	0	0	0	0		0	0	0	0	0	3764286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3/4/2009	3/4/2009	R. GLENN SMITH	4052288373	GLENN.SMITH@DVN.COM	
Y	N	2008	20080038	4385	HVLS	32213	DIAMOND SHAMROCK REFINING CO. LP		ONE VALERO WAY	SAN ANTONIO	BEXAR	TX	78249						0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	N	2		0	0	0	0	0		0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0		3/5/2009	3/5/2009	KRISTIN PARDUE	2103455716	KRISTIN.PARDUE@VALERO.COM	2103706235
Y	N	2008	20080170	4902	CRUDE OIL	31423	"DUFOUR PETROLEUM, L.P. (LIQUIDS)"		1100 LOUISIANA STE 3300	HOUSTON	HARRIS	TX	77002	1100 LOUISIANA STE 3300	HOUSTON	HARRIS	TX	77002	0	0	0	40.46	0	40.46	0	0	0	0	0	0	2.72	0	2.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.46	0	0	0	0	0	40.46	0	0	0	0	0	0	0	0	0	0	0	40.46	0	0	0	0	0	40.46	0	0	40.46	0	0	0	0	0	40.46	0	0	0	40.46	N	0	CRUDE OIL	0	1	0	0	1		0	0	0	0	0	33906329.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5/27/2009	5/27/2009	GREGG JOHNSON	7133536369	GREGG.JOHNSON@ENBRIDGE.COM	7133535620
Y	N	2008	20080319	5105	CRUDE OIL	31805	HOLLY REFINING & MARKETING COMPANY		1602 WEST MAIN STREET	ARTESIA	EDDY	NM	88210	"100 CRESCENT COURT, SUITE 1600"	DALLAS		TX	75201	0	0	0	4	0	4	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	0	0	N	0		0	0	0	0	0		0	0	0	0	0	1951688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/12/2009	6/12/2009	LORI CLOWE	5757484076	LORI.CLOWE@HOLLYENERGY.COM	5757484052
Y	N	2008	20080051	4398	HVLS	18526	"SOUTHERN UNION GAS SERVICES, LTD"		"301 COMMERCE STREET, SUITE 700"	FORT WORTH	TARRANT	TX	76102						0	0	0	69	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	3	0	69	0	0	0	0	0	0	3	0	3	0	0	0	0	66	0	0	0	66	0	0	0	0	66	0	3	0	69	0	69	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	113742090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0		3/6/2009	3/6/2009	KAREN INGRAM	8173029428	KAREN.INGRAM@SUG.COM	8173029351
Y	N	2008	20080324	5110	PETROLEUM & REFINED PRODUCTS	10012	NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.		2330 N. LOOP 1604 WEST	SAN ANTONIO	BEXAR	TX	78248						0	0	0	2063.503	0	2063.503	0	0	0	0	0	0	477.59	0	477.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.563	835.198	780.322	265.7	0	0	155.72	0	0	0	0	0	0	0	0	0	0	0	2.034	0	122.095	384.623	536.435	533.151	54.267	360.071	39.55	31.277	2063.503	0	0	0	302.675	0	128.756	17.201	27.525	476.157	0	0.578	29.452	96.331	36.655	0	0	0	163.016	0	0.578	29.452	399.006	36.655	128.756	17.201	27.525	639.173	0	2056.59	0	6.913	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	19891887175	0	0	250.74	259.55	88.79	57.89	656.97	24	24	2	0	20	2.92	0	0	0	0	0	0	0	0	659.89	24	179	87	101	214	88	70	20		6/12/2009	6/12/2009	CHAD HAEGELIN	2109182000	CHAD.HAEGELIN@NUSTARENERGY.COM	
Y	N	2008	20080327	5113	PETROLEUM & REFINED PRODUCTS	18386	BP OIL PIPELINE CO	"BP PIPELINES (NORTH AMERICA), INC."	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	763	0	763	0	0	0	0	0	0	347	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	325	218	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	81	329	95	102	8	7	2	763	0	0	0	13	94	9	6	1	123	140	2	137	9	2	0	0	0	290	140	2	137	22	96	9	6	1	413	0	763	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	3610659000	0	0	227	227	0	0	454	67	54	46	10	3	0	0	0	0	0	0	0	0	0	454	54	117	160	28	27	15	0	0		6/12/2009	6/12/2009	JUDY R. MUNDT	6308363490	JUDY.MUNDT@BP.COM	6308363582
