ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2006	20060001	1736	PETROLEUM & REFINED PRODUCTS	32114	"COPANO NGL SERVICES, L.P."		"2727 ALLEN PARKWAY, SUITE 1200"	HOUSTON	HARRIS	TX	77019	"2727 ALLEN PARKWAY, SUITE 1200"	HOUSTON	HARRIS	TX	77019	0	0	0	147	0	147	0	0	0	0	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	52	0	0	0	43	0	0	147	0	0	0	0	0	43	0	0	43	52	52	0	0	0	0	0	0	104	52	52	0	0	0	43	0	0	147	0	107	0	40		147		0	0	0	0	0		0	0	0	0	0	0	0	0	406286737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	21	0	0	0		1/4/2007	1/4/2007	WILLIAM SHUTT	7136219547	WILL.SHUTT@COPANOENERGY.COM	7136219553
Y	N	2006	20060029	1942	HVLS	31719	HILAND PARTNERS		"205 WEST MAPLE, SUITE 1100"	ENID	GARFIELD	OK	73702	"205 WEST MAPLE, SUITE 1100"	ENID	GARFIELD	OK	73702	0	0	0	1.25	0	1.25	0	0	0	0	0	0	1.25	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	1.25	0	0	0	0	0	0	1.25	0	1.25	0	1.25	0	0		0		0	0	0	0	0		0	0	0	0	0	0	25769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	1.25	0	0		3/2/2007	3/2/2007	KENT SALES	5802494517	KSALES@HILANDPARTNERS.COM	5802494550
N	Y	2006	20060163	2409	PETROLEUM & REFINED PRODUCTS	22430	WEST SHORE PIPELINE		"6100 S. YALE, PO BOX 3758"	TULSA	TULSA	OK	74102	1293 ELDRIDGE PARKWAY	HOUSTON	HOUSTON	TX	77077	0	0	0	603.697	0	603.697	0	0	0	0	0	0	454.252	0	454.252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.518	36.057	119.599	212.807	0	232.716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.541	197.548	369.415	3.192	0	0	0	603.696	0	33.541	197.548	275.14	3.192	0	0	0	509.421	0	0	0	0	0	0	0	0	0	0	33.541	197.548	275.14	3.192	0	0	0	509.421	0	546.4	0	57.297	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	13424511659	0	0	306.039	306.039	0	0	612.078	187	178	40	1	22	11.3	0	0	0	0	0	0	0	0	623.378	178	38.903	25.863	135.95	77.33	124.769	0	0		6/8/2007	6/9/2007	CARTER FAIRLESS	9184955342	CFAIRLE@CITGO.COM	9184954601
N	Y	2006	20060162	2410	CRUDE OIL	22430	WEST SHORE PIPELINE COMPANY		"6100 S. YALE, PO BOX 3758"	TULSA	TULSA	OK	74102	1293 ELDRIDGE PARKWAY	HOUSTON	HOUSTON	TX	77077	0	0	0	3.582	0	3.582	0	0	0	0	0	0	3.582	0	3.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.582	0	0	0	0	0	3.582	0	0	0	0	0	0	0	0	0	0	0	3.582	0	0	0	0	0	3.582	0	0	3.582	0	0	0	0	0	3.582	0	3.582	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	109899035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.582	0	0	0	0		6/8/2007	6/9/2007	CARTER FAIRLESS	9184955342	CFAIRLE@CITGO.COM	9184954601
Y	N	2006	20060175	2420	HVLS	22175	TARGA MIDSTREAM SERVICES LP	"TARGA RESOURCES, INC."	1399 DAVISON ROAD	SULPHUR	CALCASIEU	LA	70665	"1000 LOUISIANA, SUITE 4300"	HOUSTON	HARRIS	TX	77002	0	0	0	341.78	0	341.78	0	0	0	0	0	0	143.78	0	143.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.43	211.39	46.53	18.56	4.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.22	136.53	127.24	12.77	29.44	1.58	341.78	0	0	0	0	97.19	12.77	28.05	1.58	139.59	0	0	17.54	135.28	0	0	0	0	152.82	0	0	17.54	135.28	97.19	12.77	28.05	1.58	292.41	0	338.58	0	3.2		0		0	0	0	0	0		0	0	0	0	0	0	740852130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8	0	1	1	0	0	0	0	0	47.8	1	74	51	52	4	0.49	0	0		6/11/2007	6/11/2007	TIM HUFFER	3375834642	THUFFER@TARGARESOURCES.COM	
Y	N	2006	20060196	2444	HVLS	31470	VECTREN ENERGY DELIVERY OF OHIO	VECTREN CORPORATION	1300 EXPERIMENT FARM ROAD	TROY 	MIAMI	OH	45373	211 NW RIVERSIDE DRIVE	EVANSVILLE	VANDERBURGH	IN	47708	0	0	0	23.408	0	23.408	0	0	0	0	0	0	23.408	0	23.408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.689	16.719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.719	6.689	0	0	0	0	23.408	0	0	0	0	0	0	0	0	0	0	0	16.719	0	0	0	0	0	16.719	0	0	16.719	0	0	0	0	0	16.719	0	23.408	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.719	0	0	0	0		6/12/2007	6/12/2007	RICK L. SLAGLE	8124914611	RLSLAGLE@VECTREN.COM	8124914504
Y	N	2006	20060200	2452	HVLS	31614	ENBRIDGE PIPELINES (N.E. TEXAS) L.P.		1100 LOUISIANA ST3 3300	HOUSTON	HARRIS	TX	77002	1100 LOUISIANA STE 3300	HOUSTON	HARRIS	TX	77002	0	0	0	3.5	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	3.5	0	0	0	0	3.5	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	3.5	0	3.5	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/12/2007	6/12/2007	GREGG JOHNSON	7133536369	GREGG.JOHNSON@ENBRIDGE.COM	7133535620
Y	N	2006	20060203	2455	CRUDE OIL	32091	"WILLIAMS OIL GATHERING, L.L.C."	WILLIAMS MIDSTREAM	2800 POST OAK BLVD.  LEVEL 7	HOUSTON	HARRIS	TX	77056	"ONE WILLIAMS CENTER, MD WRC3-9"	TULSA	TULSA	OK	74172	0	0	0	263	263	0	0	0	0	0	0	0	97.55	97.55	0	0	0	0	0	14	0	42	157	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	263	0	0	0	0	0	0	0	263	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	263	263	0	0	0		0	N/A	0	0	0	0	0	N/A	0	0	0	0	0	2918171381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/12/2007	6/12/2007	MARIE SOTAK	7132152111	MARIE.SOTAK@WILLIAMS.COM	7132153163
Y	N	2006	20060077	2190	CO2 OR OTHER	515	DAKOTA GASIFICATION COMPANY	BASIN ELECTRIC POWER COOPERATIVE	420 COUNTY ROAD 26	BEULAH	MERCER	ND	58523	1717 EAST INTERSTATE AVENUE	BISMARCK	BURLEIGH	ND	58503-0564	0	0	0	167	0	167	0	0	0	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	167	0	0	0	0	0	0	162	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	162	0	167	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	12858063	0	49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	118	118	49	0	0		5/4/2007	5/4/2007	CLARENCE WINFREY	7018736773	CWINFREY@BEPC.COM	7018736842
Y	N	2006	20060078	2204	CRUDE OIL	14194	"OILTANKING HOUSTON, L.P."		15631 JACINTOPORT BLVD	HOUSTON	HARRIS	TX	77015						0	0	0	18.21	0	18.21	0	0	0	0	0	0	18.21	0	18.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.21	0	0	0	0	0	0	0	0	0	0	0	0	0	14.58	3.63	0	0	18.21	0	0	0	0	14.58	3.63	0	0	18.21	0	0	0	0	0	0	0	0	0	0	0	0	0	14.58	3.63	0	0	18.21	0	18.21	0	0	N	0		0	0	0	0	0		0	0	0	0	0	109313879	0	0	0	0	0	14.87	6.4	0	0	21.27	75	80	12	23	39	0	0	0	0	0	0	0	0	0	21.27	80	0	14.87	0	0	14.87	0	0		5/7/2007	5/8/2007	CHUCK THOMPSON. PIPELINE MAINTENANCE	2814577996	CTHOMPSON@OILTANKINGHOUSTON.COM	2814577991
Y	N	2006	20060216	2473	CRUDE OIL	31023	CITGO REFINING & CHEMICALS CO. L.P.	CITGO PETROLEUM CORPORATION	1802 NUECES BAY BLVD.	CORPUS CHRISTI	NUECES	TX	78407	1293 ELDRIDGE PARKWAY	HOUSTON	HARRIS	TX	77077	0	0	0	4.6	0	4.6	0	0	0	0	0	0	4.6	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	4.6	0	0	0	4.6	0	0	0	0	4.6	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	4.6	0	4.6	0	0		0		0	0	0	0	0		0	0	0	0	0	277000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	4.6	0	0	0	4.6	0	0	0	0		6/13/2007	6/13/2007	JUAN FLORES	3618445422	JFLORES@CITGO.COM	3618444358
Y	N	2006	20060217	2474	HVLS	31023	CITGO REFINING & CHEMICALS CO. L.P.	CITGO PETROLEUM CORPORATION	1802 NUECES BAY BLVD.	CORPUS CHRISTI	NUECES	TX	78407	1293 ELDRIDGE PARKWAY	HOUSTON	HARRIS	TX	77077	0	0	0	9.9	0	9.9	0	0	0	0	0	0	9.9	0	9.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	4.4	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0.4	8.8	0	0	9.9	0.7	0	0	0	0.4	8.8	0	0	9.9	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0.4	8.8	0	0	9.9	0	9.5	0	0.4		0		0	0	0	0	0		0	0	0	0	0	0	9745500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	4.8	0	0	0	4.8	0	0	0	0		6/13/2007	6/13/2007	JUAN FLORES	3618445422	JFLORES@CITGO.COM	3618444358
Y	N	2006	20060388	2654	HVLS	15844	MOUNTAIN GAS RESOURCES	ANADARKO PETROLEUM CORPORATION	1099 18TH STREET SUITE 1200	DENVER	DENVER	CO	80202	1201 LAKE ROBBINS DR.	THE WOODLANDS	MONTGOMERY	TX	77380	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	2	0	2		0		0	0	0	0	0		0	0	0	0	0	0	7689020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/20/2007	6/20/2007	MATTHEW C NORTON	3034508466	MATTHEW.NORTON@ANADARKO.COM	7202640497
N	Y	2006	20060224	2680	PETROLEUM & REFINED PRODUCTS	31344	HEARTLAND PIPELINE CO.		"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	51.6	0	51.6	0	0	0	0	0	0	9.3	0	9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	26	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.6	0	51.6	0	0	0	0	0	0	51.6	0	51.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.6	0	51.6	0	51	0	0.6		0		0	0	0	0	0		0	0	0	0	0	0	0	0	156400052	0	0	38.5	38.5	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	8.5	0	0.5	0	0	0	0		6/13/2007	6/27/2007	DANIELLE STEPHENS	7133698016	BUZZ_FANT@KINDERMORGAN.COM	7134952713
Y	N	2006	20060391	2681	PETROLEUM & REFINED PRODUCTS	15851	"DELEK MARKETING & SUPPLY, LP"		P.O. BOX 3237	ABILENE	TAYLOR	TX	79604	7102 COMMERCE WAY	BRENTWOOD	WILLIAMSON	TN	37027	0	0	0	105	0	105	0	0	0	0	0	0	105	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	78	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	78	0	105	0	0	0	0	27	0	78	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	78	0	105	0	0	0	105	 	0		0	0	0	0	0		0	0	0	0	0	0	0	0	6818681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	27		6/27/2007	6/27/2007	"LELAND S. HASTINGS, MANAGER OPERATING"	3257942212	LELAND.HASTINGS@DELEKMARKETING.COM	3256730807
Y	N	2006	20060396	2686	CRUDE OIL	19585	TERASEN PIPELINES (PUGET SOUND) CORP.	KINDER MORGAN CANAADA INC.	1009 EAST SMITH ROAD	BELLINGHAM	WASHINGTON	WA	98226	"SUITE 2700, 300 5TH AVENUE SW"	CALGARY (CANADA)	ALBERTA		T2P 5J2	0	0	0	64	0	64	0	0	0	0	0	0	45	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0		0		0	0	0	0	0		0	0	0	0	0	1456950377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0		6/28/2007	6/28/2007	"NIKKI NGUYEN, JR. OPERATIONS ENGINEER"	4035146400	NIKKI_NGUYEN@KINDERMORGAN.COM	4035146492
Y	N	2006	20060405	2726	PETROLEUM & REFINED PRODUCTS	26054	KEY WEST PIPELINE COMPANY		"TRUMBO POINT NAVAL ANNEX, BUILDING D-19"	KEY WEST 	MONROE	FL	33040	4635 SOUTHWEST FREEWAY #910	HOUSTON	HARRIS	TX	77027	0	0	0	7	4	3	0	0	0	0	0	0	7	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	0	0	3440000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0		7/30/2007	8/1/2007	MARK RAUCH MANAGER	7136271700	MRAUCH@STANDARDSOUTHERN.COM	7136219292
Y	N	2006	20060409	2730	PETROLEUM & REFINED PRODUCTS	879	CHEMOIL REFINING CORPORATION		2365 E. SEPULVEDA BLVD.	CARSON	LOS ANGELES	CA	90810-1944	"4 EMBARCADERO CENTER, 34TH FLOOR"	SAN FRANCISCO	SAN FRANCISCO	CA	94111-4179	0	0	0	40.91	0	40.91	0	0	0	0	0	0	12.03	0	12.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41	2.47	9.5	5.7	9.73	1.95	1.42	0.69	3.94	0	0.11	0	0	0	0	0	0	0	5.34	4.02	0	0	0	7.2	21.45	0	0.1	2.78	40.89	0	0	0	7.2	21.46	0	0.1	2.78	31.54	9.36	0	0	0	0	0	0	0	9.36	9.36	0	0	7.2	21.46	0	0.1	2.78	40.9	0	14.43	0	26.47		0		0	0	0	0	0		0	0	0	0	0	0	0	0	125629854	0	0	9.32	0	0	0	9.32	0	0	0	0	0	3.11	0	0	0	0	0	0	0	0	12.43	0	5.86	3.16	9.43	0	0	0	0		8/1/2007	8/1/2007	KEN EZOE	5624274214	KEN.EZOE@CHEMOIL.COM	5624274621
Y	N	2006	20060422	2796	HVLS	31649	HUNTSMAN INTERNATIONAL LLC	HUNTSMAN COPORATION	118 HUNTSMAN WAY	LONGVIEW	GREGG	TX	75602	10003 WOODLANDS FOREST DRIVE	THE WOODLANDS		TX	77380	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0		0		0	0	0	0	0		0	0	0	0	0	1745714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0		8/21/2007	8/21/2007	"DENNIS P. LEAHEY, EHS MANAGER"	9032395204	DENNIS_ LEAHEY@HUNTSMAN.COM	9032340174
Y	N	2006	20060291	2548	CRUDE OIL	31167	MOEM PIPELINE LLC		"800 BELL STREET, ROOM 623F"	HOUSTON	HARRIS	TX	77002						0	0	0	64	0	64	0	0	0	0	0	0	64	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	64	0	0	N	0		0	0	0	0	0		0	0	0	0	0	1459661902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0		6/15/2007	6/15/2007	THAD MASSENGALE	7136562258	THAD.MASSENGALE@EXXONMOBIL.COM	7136568232
Y	N	2006	20060311	2568	HVLS	18779	"SUNOCO, INC. (R&M)"		100 GREEN STREET	MARCUS HOOK	DELAWARE	PA	19061	"1735 MARKET STREET, MELLON BANK CENTER"	PHILADELPHIA	PHILADELPHIA	PA	19103	0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2.4	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	6	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	3		0	LPG	2	0	0	0	2		0	0	0	0	0	0	171147096	0	0	0	0	2.4	2.4	0	0	4.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.8	1	2.82	0.14	0	1.29	2.4	0	0		6/15/2007	6/15/2007	G. E. WOODARD	6108591172	GEWOODARD@SUNOCOINC.COM	6108591956
Y	N	2006	20060446	3057	PETROLEUM & REFINED PRODUCTS	31135	PETRO-DIAMOND TERMINAL COMPANY		1920 LUGGER WAY	LONG BEACH	LOS ANGELES	CA	90813	"18401 VON KARMAN AVE., SUITE 300"	IRVINE	ORANGE	CA	92612	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		0	GASOLINE	5	3	0	0	8	DIESEL	2	0	0	0	2	0	0	0	10200123	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0		12/7/2007	12/7/2007	ERIC CONARD	9495530112	ECONARD@MAIL.PETRODIAMOND.COM	9492574763
Y	N	2006	20060447	3058	CO2 OR OTHER	31471	PETRO SOURCE CARBON COMPANY	"SANDRIDGE ENERGY, INC."	1601 N.W. EXPRESSWAY; SUITE 1600	OKLAHOMA CITY	OKLAHOMA	OK	73118						0	0	0	142.882	0	142.882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.954	0	112.928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9	82.357	33.625	142.882	0	0	0	0	0	26.9	82.357	33.625	142.882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9	82.357	33.625	142.882	0	142.882	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	775000000	775000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.357	0	30.571	0	0	0	0		12/7/2007	12/7/2007	DARRELL KELLY	4057535801	DKELLY@SDRGE.COM	
Y	N	2006	20060325	2586	HVLS	31304	DEVON GAS SERVICES LP		20 NORTH BROADWAY ST	OKLAHOMA CITY	OKLAHOMA	OK	73102						0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0		2		0	0	0	0	0		0	0	0	0	0	0	53715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/15/2007	6/15/2007	R. GLENN SMITH	4052288373	GLENN.SMITH@DVN.COM	4055524664
Y	N	2006	20060332	2593	CRUDE OIL	31885	PACIFIC TERMINALS  LLC	"PLAINS ALL AMERICAN PIPELINE, L.P."	5900 CHERRY AVENUE	LONG BEACH	LOS ANGELES	CA	90805	"333 CLAY ST.,  SUITE 1600"	HOUSTON	HARRIS	TX	77002	0	0	0	79	0	79	0	0	0	0	0	0	79	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	39	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	15	45	9	0	10	0	79	0	0	0	0	9	0	10	0	19	0	0	15	45	0	0	0	0	60	0	0	15	45	9	0	10	0	79	0	79	0	0		0	CRUDE OIL	7	1	3	23	34		0	0	0	0	0	5668836970	0	0	0	0	0	0	0	0	0	0	9	9	3	0	5	0	0	0	0	0	0	0	0	0	0	9	79	0	0	0	0	0	0		6/15/2007	6/15/2007	"ANN GOODINE, COMPLIANCE SPECIALIST"	5627282851	RAGOODINE@PAALP.COM	5627282350
Y	N	2006	20060336	2597	HVLS	31189	BP PIPELINE	BP PIPELINES NORTH AMERICA INC.	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	197	0	197	0	0	0	0	0	0	142	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	62	72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	87	19	32	1	197	0	0	0	0	64	8	16	0	88	0	0	0	56	0	0	0	0	56	0	0	0	56	64	8	16	0	144	0	197	0	0		0		0	0	0	0	0		0	0	0	0	0	0	455354321	0	0	0	0	28	28	0	0	56	0	0	0	0	0	0	0	0	0	2	0	0	0	0	58	0	70	15	36	5	0	0	0		6/15/2007	6/15/2007	MICHAEL R. SANDERS	6308367744	SANDM9@BP.COM	6308363582
