RPTID	YR        	LOG       	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19951608	95	1608	"LANETT GAS DEPT, CITY OF                          "	11216	401 NORTH LANIER AVENUE                 	LANETT                   	CHAMBERS                 	AL	36863	                                        	                         	                         	  	     	AL                                      	0	0	0	36	2	13	0	0	0	0	51	319	0	0	580	2013	0	0	0	0	0	2912	0	35	0	1	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	13	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	12	2	0	0	51	0	0	578	2	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	319	0	0	0	0	0	0	0	0	2009	4	0	0	0	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2906	6	0	0	0	2912	5	11	0	0	0	0	0	0	0	0	0	0	0	0	1		LARRY RAY                                                   	3346442141	7/10/1996	
19951609	95	1609	"SYLVESTER NATIONAL GAS SYSTEM, CITY OF            "	18796	P.O. BOX 368                            	SYLVESTER                	WORTH                    	GA	31791	                                        	                         	                         	  	     	GA                                      	0	0	0	30	0	0	0	0	0	0	30	300	0	473	431	39	0	0	0	0	0	1243	0	14	11	5	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	5	0	0	30	100	0	1204	0	0	0	0	1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241	2	0	0	0	1243	0	1	0	0	0	0	0	22	0	0	0	0	0	0	0.96		WENDELL HORTEN                                              	9127768515	7/10/1996	
19951610	95	1610	SICILY ISLAND GAS CO                              	18304	101 SICILY AVENUE                       	SICILY ISLAND            	CATAHOULA                	LA	71368	                                        	                         	                         	  	     	LA                                      	2	1	0	2	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	20	0	104	1	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	1	0	0	0	253	0	0	0	0	0	0	0	0	0	7	0	0	0	0	6		MRS. BARNIE LEE STUBBS                                      	3183894472	7/10/1996	
19951612	95	1612	NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC        	13725	"6325 WINDY RIDGE RD., PO BOX 287        "	NEW CONCORD              	MUSKINGUM                	OH	43762	                                        	                         	                         	  	     	OH                                      	0	0	0	12	41	0	0	0	0	0	53	0	0	0	7	325	0	0	0	0	0	332	0	1	2	9	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	2	9	0	0	53	149	0	0	5	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	10	1	1	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	15	3	1	0	332	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1		DON DIEFFENBAUGHER                                          	6148264344	7/10/1996	
19951613	95	1613	"MOUNT VERNON, TOWN OF                             "	12870	P.O. BOX 309 BOYLES AVE                 	MOUNT VERNON             	MOBILE                   	AL	36560	                                        	                         	                         	  	     	AL                                      	0	0	0	15	0	0	0	0	0	0	15	0	0	0	391	12	0	0	0	43	0	446	0	0	0	0	0	0	0	0	0	7	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	15	35	0	389	2	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	43	0	444	2	0	0	0	446	0	22	0	0	0	1	0	0	0	0	0	0	0	0	2		JERRY C. ROBINSON                                           	3348296632	7/10/1996	
19951614	95	1614	"NORTH MIDDLETOWN WATER & GAS SYSTEM, CITY OF      "	13640	CHURCH ST. PO BOX 69                    	NORTH MIDDLETOWN         	BOURBON                  	KY	40357	                                        	                         	                         	  	     	KY                                      	5	0	0	0	6	0	0	0	0	0	11	16	0	0	0	149	0	0	0	0	0	165	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	165	7	4	0	0	0	0	0	0	3	0	3	0	0	0	0.7		CHARLES E. BRADLEY                                          	6063627007	7/10/1996	
19951615	95	1615	MORSE UTILITY INC                                 	25111	1121 S. BERNICE                         	SPEARMAN                 	HANSFORD                 	TX	79081	                                        	                         	                         	  	     	TX                                      	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	77	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	77	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4		ESCHOL BLANKENSHIP                                          	8066593052	7/10/1996	
19951619	95	1619	DAL - MAR ENERGY INC                              	3080	P.O. BOX 280                            	CROSS PLAINS             	CALLAHAN                 	TX	76443	                                        	                         	                         	  	     	TX                                      	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	547	0	0	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	0	547	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2		GREG TURNER                                                 	8177257423	7/10/1996	
19951620	95	1620	GULFSIDE INDUSTRIES LTD / GULFSIDE GAS            	30511	PO BOX 308                              	SOMERSET                 	BEXAR                    	TX	78069	                                        	                         	                         	  	     	TX                                      	0	0	0	15	116	0	0	0	0	0	131	0	0	0	20	2777	0	0	0	0	0	2797	0	12	2	1	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	14	0	0	0	102	0	10	4	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	20	1	0	0	131	3	0	18	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2569	19	0	0	0	2588	0	187	2	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2774	21	2	0	0	2797	0	3	24	16	0	0	0	0	0	0	3	20	51	0	11.8		ROBERT BERRY                                                	2104293539	7/10/1996	
19951622	95	1622	CITIZENS GAS COOPERATIVE                          	2401	PO BOX 246                              	LA PRYOR                 	ZAVALA                   	TX	78872	                                        	                         	                         	  	     	TX                                      	4	0	0	0	5	0	0	0	0	0	9	291	0	0	0	0	0	0	0	0	0	291	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	291	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	291	1	1	0	3	0	0	0	3	0	5	0	0	0	0	21		MARY E DUBE                                                 	2103654625	7/10/1996	7/15/1996
19951623	95	1623	"STINNETT GAS DEPT, CITY OF                        "	18648	"PO DRAWER 909, 606 MACKENZIE            "	STINNETT                 	HUTCHINSON               	TX	79083	                                        	                         	                         	  	     	TX                                      	10	0	10	0	8	0	0	0	0	0	28	703	0	0	0	498	0	0	0	0	0	1201	0	8	10	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	1	0	0	28	10	0	689	14	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	6	2	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1179	20	2	0	0	1201	23	18	0	0	0	0	0	0	0	0	0	0	30	0	21		MICHAEL O. WEATHERFORD                                      	8068782422	7/10/1996	
19951624	95	1624	"THREE RIVERS GAS, CITY OF                         "	19400	P.O. BOX 398 105 N. HARBORTH            	THREE RIVERS             	LIVE OAK                 	TX	78071	                                        	                         	                         	  	     	TX                                      	0	0	0	6	26	0	0	0	0	0	32	0	0	0	2	650	0	0	0	0	0	652	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	32	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	6	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	6	0	0	0	658	0	0	1	2	0	0	0	0	0	0	0	0	0	0	7		DAVE DARLING                                                	5127864175	7/10/1996	
19951628	95	1628	COPAN GAS CO                                      	2776	112 N. CANEY P.O. BOX 219               	COPAN                    	WASHINGTON               	OK	74022	                                        	                         	                         	  	     	OK                                      	0	1	0	0	11	0	0	0	0	0	12	1	2	0	0	386	0	0	0	0	0	389	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	6	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	389	0	0	0	4	6	1	2	4	0	0	0	2	0	0	13		ZANE BRIGGS                                                 	9185324114	7/10/1996	
19951630	95	1630	"WHITTEMORE, TOWN OF                               "	22588	310 FOURTH STREET                       	WHITTEMORE               	KOSSUTH                  	IA	50598	                                        	                         	                         	  	     	IA                                      	0	0	0	4	0	0	0	0	0	0	4	0	0	0	226	57	0	0	0	0	0	283	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	66	0	212	11	3	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	7	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	18	3	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12		LINDA K. FARRELL                                            	5158842265	7/10/1996	
19951631	95	1631	KAW CITY MUNICIPAL GAS DEPT                       	10100	"900 MORGAN SQ. EAST, BOX 26             "	KAW CITY                 	KAY                      	OK	74641	                                        	                         	                         	  	     	OK                                      	0	0	0	5	7	0	0	0	0	0	12	0	0	0	179	105	0	0	0	0	0	284	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	12	15	0	0	179	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		CAROLYNE M. GOODWIN                                         	4052692525	7/10/1996	7/15/1996
19951632	95	1632	SYMMES NATURAL GAS CO                             	989	"1077 CELESTIAL ST, SUITE 110            "	CINCINNATI               	HAMILTON                 	OH	45202	                                        	                         	                         	  	     	OH                                      	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		GERALD BORCHERT                                             	5136211113	7/10/1996	
19950601	95	601	MOUNTAIN FUEL SUPPLY CO                           	12876	1140 WEST 200 SOUTH                     	SALT LAKE CITY           	SALT LAKE                	UT	84104	                                        	                         	                         	  	     	UT                                      	2	32	0	3575	5470	0	0	0	0	0	9079	86	835	0	152912	337612	0	0	0	0	0	491445	0	2027	1101	366	86	29	3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4250	1129	91	0	0	5470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6277	2230	457	86	29	9079	70	0	145026	8595	177	12	23	153833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328778	8600	232	2	0	337612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473804	17195	409	14	23	491445	118	205	720	1382	0	0	15	28	12	13	246	262	103	0	1.196		EDWARD B. KELSEY                                            	8015393619	7/11/1996	
19950602	95	602	MOUNTAIN FUEL SUPPLY CO                           	12876	1140 WEST 200 SOUTH                     	SALT LAKE CITY           	SALT LAKE                	UT	84104	                                        	                         	                         	  	     	WY                                      	0	4	0	154	288	0	0	0	0	0	446	0	162	0	2493	20370	0	0	0	0	0	23025	0	58	68	32	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	81	1	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	149	33	0	0	446	61	0	2338	316	0	0	1	2655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19881	479	10	0	0	20370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22219	795	10	0	1	23025	6	9	26	51	0	0	0	4	1	1	1	1	2	0	1.196		EDWARD B. KELSEY                                            	8015393619	7/11/1996	
19950603	95	603	MOUNTAIN FUEL SUPPLY CO                           	12876	1140 WEST 200 SOUTH                     	SALT LAKE CITY           	SALT LAKE                	UT	84104	                                        	                         	                         	  	     	ID                                      	0	0	0	0	29	0	0	0	0	0	29	0	0	0	0	1339	0	0	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	2	0	0	29	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	20	1	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	20	1	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.196		EDWARD B. KELSEY                                            	8015393619	7/11/1996	
19950604	95	604	CASTROVILLE UTILITY SYSTEM                        	2152	703 PARIS STREET                        	CASTROVILLE              	MEDINA                   	TX	78009	1209 FIORELLA ST                        	CASTROVILLE              	                         	TX	78009	TX                                      	0	0	0	27	4	0	0	0	0	0	31	0	0	0	716	137	0	0	0	0	0	853	0	0	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	31	75	0	708	8	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	4	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	12	0	0	0	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08		BRUCE A ALEXANDER                                           	2105382192	7/11/1996	
19950605	95	605	"GULF BREEZE, CITY OF                              "	6850	1070 SHORELINE DR (P.O. BOX 640)        	GULF BREEZE              	SANTA ROSA               	FL	32561	1070 SHORTLINE DR (P.O. BOX 640)        	GULF BREEZE              	SANTA ROSA               	FL	32561	FL                                      	0	0	0	34	52	0	0	0	0	0	86	0	0	0	726	1198	0	0	0	0	0	1924	0	18	11	5	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	11	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	11	16	0	0	89	125	0	726	10	0	0	0	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183	5	0	0	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1909	15	0	0	0	1924	0	7	0	13	0	0	0	8	0	16	0	52	0	0	0		HARROLD HATCHER                                             	9049345108	7/11/1996	5/1/1997
19950607	95	607	"BYHALIA MUNICIPAL SYSTEM, TOWN OF                 "	1976	P.O. BOX 412                            	BYHALIA                  	MARSHALL                 	MS	38611	                                        	                         	                         	  	     	MS                                      	0	0	0	7	17	0	0	0	0	0	24	0	0	0	251	252	0	0	0	0	0	503	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	24	0	0	246	4	2	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	6	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	10	2	0	0	503	0	0	0	0	0	0	0	9	0	21	0	4	0	0	4.1		TRENT JOHNSON - PUBLIC WORKS DIR                            	6018382701	7/11/1996	
19950608	95	608	ONEONTA GAS DEPT                                  	14320	P.O. BOX 430                            	ONEONTA                  	BLOUNT                   	AL	35121	                                        	                         	                         	  	     	AL                                      	0	0	0	63	35	6	0	0	0	0	104	0	0	5	881	1681	0	0	0	0	0	2567	0	0	24	39	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	6	0	0	0	0	0	0	0	0	6	27	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	54	43	0	0	104	90	0	868	13	0	0	0	881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1659	17	5	0	0	1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	2532	30	5	0	0	2567	0	1	0	0	2	11	0	0	0	18	1	18	0	0	4		W. FRANK LANGER - GENERAL MANAGER                           	2052742159	7/11/1996	
19950609	95	609	WOODHULL MUNICIPAL GAS SYSTEM                     	22840	P.O.BOX 13                              	WOODHULL                 	STEUBEN                  	NY	14898	                                        	                         	                         	  	     	NY                                      	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	181	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	1	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	1	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		"RENSYLER CALKINS, JR.                                       "	6074585227	7/11/1996	5/1/1997
19950610	95	610	PONCA GAS DEPT                                    	15742	115 THIRD ST                            	PONCA                    	DIXON                    	NE	68770	                                        	                         	                         	  	     	NE                                      	0	0	0	1	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	90	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	16	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	16	0	0	0	383	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		LARRY KINNEAR                                               	4027552722	7/11/1996	
19950611	95	611	DANVILLE CITY GAS CO                              	3100	"PO BOX 85, 124 RYAN AVE                 "	DANVILLE                 	HARPER                   	KS	67036	                                        	                         	                         	  	     	KS                                      	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	30	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007		GEORGIANA O MUNSCH                                          	3169625424	7/11/1996	
