RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19900367	1990	MOREHEAD MUNICIPAL UTILITIES PLANT BOARD	12774	135 SOUTH WILSON AVENUE	MOREHEAD	ROWAN	KY	40351						KY	0	0	0	3	38	0	0	0	0	0	41	0	0	0	62	1830	0	0	0	0	0	1892	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	5	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	8	0	0	41	70	0	0	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1798	29	3	0	0	1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1798	91	3	0	0	1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		CHARLES R. ADAMS - MAINTENANCE SUPERVISOR	6067831730	3/21/1991	
19900278	1990	"MORGAN CITY GAS DEPT, CITY OF"	12776	P.O. BOX 1218	MORGAN CITY	ST. MARY	LA	70381						LA	0	0	0	0	72	11	0	0	0	0	83	10	0	0	0	3533	6	0	2201	0	0	5750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	22	5	0	0	0	27	0	25	17	3	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	22	3	0	0	83	20	0	0	5	2	3	0	10	0	0	0	0	0	0	0	0	2201	0	0	0	0	2201	0	0	5	1	0	0	6	0	163	5	2	0	0	170	0	3357	6	0	0	0	3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5721	21	5	3	0	5750	0	19	0	0	1	19	1	7	0	25	0	50	0	0	0.04		CAROLE ADAIR - ADMINISTRATIVE SECRETARY	5043851770	2/25/1991	
19901225	1990	"MORGANFIELD GAS SYSTEM, CITY OF"	12778	526 NORTH COURT STREET	MORGANFIELD	UNION	KY	42437						KY	0	0	0	58	18	0	0	0	0	0	76	0	0	0	1459	644	0	0	0	0	0	2103	0	29	13	16	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	15	16	0	0	76	70	0	1434	23	1	1	0	1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	13	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065	36	1	1	0	2103	3	3	1	3	0	0	9	21	0	8	1	9	1	0	3.4		MR. BILLIE M. YOUNG	5023892186	6/26/1991	
19900281	1990	MORGANTOWN NATURAL GAS SYSTEM	12780	P.O. BOX 417	MORGANTOWN	BUTLER	KY	42261						KY	0	0	0	19	18	0	0	0	0	0	37	0	0	0	503	255	0	0	0	0	0	758	0	13	6	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7	2	0	0	37	0	0	488	15	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	13	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	28	1	0	0	758	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0		LARRY MARTIN - SUPERINTENDENT	5025263623	2/25/1991	9/9/1991
19900916	1990	"MORGANZA, VILLAGE OF"	12786	112 LA. 3050 P.O. BOX 66	MORGANZA	POINTE COUPPE	LA	70759						LA	0	0	9	4	7	0	0	0	0	0	20	0	0	277	301	23	0	0	0	0	0	601	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	20	0	0	578	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	1	0	0	0	601	0	10	1	0	0	4	0	0	0	1	0	3	4	0	0.07		MARK RAMAGOS - CITY MANAGER	5046943655	5/8/1991	
19900931	1990	MORNING SUN MUNICIPAL GAS SYSTEM	12794	CITY HALL	MORNING SUN	LOUISA	IA	52640						IA	0	0	0	6	0	0	0	0	0	0	6	0	0	0	372	48	0	0	0	0	0	420	0	5	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	6	60	0	332	40	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	40	0	0	0	420	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0		LINDA VALENTINE	8169473316	5/8/1991	
19901318	1990	MORSE UTILITY INC	25111	1121 S. BERNICE	SPEARMAN	HANSFORD	TX	79081						TX	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	77	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7		ESCHOL BLANKENSHIP - PRESIDENT	8066593052	6/20/1991	7/24/1991
19900097	1990	"MORTON GAS SYSTEM, CITY OF"	12798	201 E WILSON	MORTON	COCHRAN	TX	79346						TX	0	0	0	19	20	0	0	0	0	0	39	0	0	0	152	910	0	0	0	0	0	1062	0	1	5	13	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	12	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	8	13	0	0	39	11	0	149	3	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	318	0	611	3	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1078	6	0	0	0	1084	2	0	0	0	0	0	0	0	2	0	3	0	0	0	0	 PART C - THREE LEAKS DUE TO LEAKING REPAIR CLAMPS. THESE WERE CLASSIFIED AS OTHER.	MITCH GRANT - CITY MANAGER	8062668850	2/5/1991	2/5/1991
19900558	1990	"MORTON MUNICIPAL GAS UTILITY, CITY OF"	12810	120 N. MAIN STREET	MORTON	TAZEWELL	IL	61550						IL	1	0	2	67	14	0	0	0	0	0	84	80	0	489	2381	861	0	0	0	0	0	3811	0	22	31	17	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	34	18	0	0	84	90	0	2288	655	6	1	0	2950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	11	0	0	0	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3138	666	6	1	0	3811	3	2	5	7	0	2	1	4	1	4	20	213	10	0	3.7		LON K. BARKDOLL - SUPT. OF GAS DISTRICT	3092665361	3/28/1991	
19900282	1990	"MOSS POINT MUNICIPAL GAS SYSTEM, CITY OF"	12816	4755 WELCH STREET	MOSS POINT	JACKSON	MS	39563						MS	0	25	0	22	41	0	0	0	0	0	88	0	1853	0	0	3041	0	0	0	0	0	4894	0	41	6	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	10	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	16	0	0	0	88	100	0	1704	149	0	0	0	1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2939	101	1	0	0	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4643	250	1	0	0	4894	9	56	0	0	9	41	0	0	0	0	0	0	0	0	9		JIMMY MILES - SUPERINTENDENT OF PUBLIC WORKS	6014751151	2/25/1991	
19901022	1990	MOULTON GAS SYSTEM	12824	14220 COURT ST	MOULTON	LAWRENCE	AL	35650						AL	0	0	0	38	15	0	0	0	0	0	53	0	0	210	288	862	0	0	0	0	0	1360	0	12	26	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	31	0	0	0	53	125	0	490	23	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	7	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	30	0	0	0	862	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0.01		VERONICA SPARKS - CITY CLERK	2059745191	8/28/1991	
19901007	1990	MOULTON MUNICIPAL GAS SYSTEM	12823	111 S MAIN	MOULTON	APPANOOSE	IA	52572						IA	0	0	0	0	5	0	0	0	0	0	5	0	0	0	4	328	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	5	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	9	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	9	0	0	0	332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.6		ROGER HOUSER - SUPT	5156423328	8/28/1991	
19900961	1990	"MOULTRIE GAS DEPT, CITY OF"	12828	"LIGHT & WATER PLANT, 2ND STREET S.E."	MOULTRIE	COLQUITT	GA	31768						GA	0	3	0	86	8	0	0	0	0	0	97	975	0	0	2708	602	0	0	0	0	0	4285	0	55	16	18	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	16	18	0	0	97	75	0	3630	50	3	0	0	3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	1	0	0	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4231	51	3	0	0	4285	1	2	0	2	0	2	0	0	0	24	0	0	0	0	0		CHRIS STRIPPELHOFF - CONSULTANT	4044221902	5/8/1991	
19901485	1990	"MOUNDRIDGE GAS DEPT, CITY OF"	12846	216 S CHRISTIAN	MOUNDRIDGE	MCPHERSON	KS	67107						 	0	0	0	5	3	6	0	0	0	0	14	0	0	76	119	183	170	0	40	0	0	588	0	3	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	14	13	0	0	193	2	0	0	195	0	0	0	0	0	0	0	0	37	3	0	0	0	40	0	0	170	0	0	0	170	0	0	0	0	0	0	0	0	0	183	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	549	2	0	0	588	0	0	0	0	2	0	0	0	0	0	2	2	0	0	2.8		MEL RATZLAFF	3163458246	6/30/1992	
19900477	1990	MOUNTAIN FUEL SUPPLY CO	12876	"180 EAST 100 SOUTH , P.O. BOX 11368"	SALT LAKE CITY	SALT LAKE	UT	84139						UT	22	427	1	3142	4017	37	0	0	0	0	7646	3224	14774	0	136991	261101	0	0	0	0	0	416090	0	2056	1104	336	79	17	3592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	0	1	37	0	0	0	0	0	0	0	0	3056	895	66	0	0	4017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5112	2025	412	79	18	7646	74	0	139541	14745	598	99	6	154989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250413	10529	152	7	0	261101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389954	25274	750	106	6	416090	216	345	243	776	21	39	54	106	25	27	172	219	94	0	1.234	" UNACCOUNTED-FOR GAS PERCENTAGE (PART E ) IS SYSTEMWIDE VALUE (UTAH, WYOMING,IDAHO)."	PETER W. MCDONOUGH	8015345637	3/21/1991	
19900479	1990	MOUNTAIN FUEL SUPPLY CO	12876	"180 EAST 100 SOUTH, P.O. BOX 11368"	SALT LAKE CITY	SALT LAKE	UT	84139						ID	0	0	0	0	25	0	0	0	0	0	25	0	0	0	0	1235	0	0	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	2	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	2	0	0	25	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1208	27	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1208	27	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.234		PETER W. MCDONOUGH	8015345637	3/21/1991	
19900478	1990	MOUNTAIN FUEL SUPPLY CO	12876	"180 EAST 100 SOUTH, P.O. BOX 11368"	SALT LAKE CITY	SALT LAKE	UT	84139						WY	19	14	0	146	275	0	0	0	0	0	454	994	123	0	2874	19523	0	0	0	0	0	23514	0	59	69	51	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	75	1	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	144	52	0	0	454	62	0	2258	1713	15	5	0	3991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18687	832	4	0	0	19523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20945	2545	19	5	0	23514	8	15	11	59	1	1	3	4	1	0	0	2	3	0	1.234	" UNACCOUNTED-FOR GAS PERCENTAGE (PART E ) IS SYSTEMWIDE VALUE (UTAH, WYOMING,IDAHO)."	PETER W. MCDONOUGH	8015345637	3/21/1991	
19900938	1990	MOUNTAIN UTILITIES INC	12888	P.O. BOX 820	PRESTONSBURG	FLOYD	KY	41653						KY	1	0	0	0	11	0	0	0	0	0	12	7	0	0	0	489	0	0	0	0	0	496	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	12	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	6	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	6	0	0	0	489	0	0	0	3	0	0	1	1	0	0	0	0	0	0	7.04		STEPHEN R. ALLEN - PRESIDENT	6068868040	5/8/1991	
19900702	1990	MOUNTAINEER GAS CO	12878	414 SUMMERS STREET	CHARLESTON	KANAWHA	WV	25301						KY WV	1702	71	130	949	824	0	0	0	0	0	3676	80668	3003	4220	45267	66479	0	0	0	0	0	199637	0	676	1567	495	94	17	2849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	345	29	2	0	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	1912	524	96	17	3676	10	0	127367	4712	972	30	2	133083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65306	1142	105	1	0	66554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192673	5854	1077	31	2	199637	2450	1142	160	190	37	41	18	34	25	48	409	225	918	0	3.37	 COMPANY RECORDS DO NOT DIFFERENTIATE BETWEEN BARE AND COATED STEEL SERVICE.NUMBER OF SERVICES IN EACH CATEGORY IS ESTIMATED FROM TOTAL SERVICES.  CATHODICALLY PROTECTED SERVICES ARE NOT NORMALLY ISOLATED FROM MAINS.  NUMBER OF SERVICES IS ESTIMATED ON THE PERCENTAGE OF STEEL MAINS PROTECTED.	W.H. REED - ADMIN. ASST. TO V.P. OPERATOR	3043470549	4/15/1991	8/8/1991
19900382	1990	MT CARMEL PUBLIC UTILITY CO	12858	SOUTH MULBERRY STREET	MT CARMEL	WABASH	IL	62863	316 MARKET STREET	MT. CARMEL		IL	62863	IL	0	0	2	95	0	1	0	0	0	0	98	0	0	359	3578	163	0	0	0	0	0	4100	0	45	30	22	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	30	23	0	0	98	112	3937	0	0	0	0	0	3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3937	163	0	0	0	0	4100	7	2	0	0	0	0	0	0	1	1	0	0	0	0	2.88		BRUCE FINCH	6182625151	3/21/1991	
19900258	1990	MT OLIVET NATURAL GAS CO INC	12864	MAIN STREET	MT. OLIVET	ROBERTSON	KY	41064						KY	0	0	0	7	10	0	0	0	0	0	17	0	0	0	275	108	0	0	0	0	0	383	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	17	50	0	275	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	383	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3		MARK T. MILLER - SECRETARY AND TREASURER	6067245314	2/25/1991	
19900195	1990	MT PLEASANT GAS SYSTEM	25126	PUBLIC SQUARE	MT PLEASANT	MAURY	TN	38474	P.O. BOX 426	MT PLEASANT	MAURY	TN	38474	TN	0	0	0	20	33	0	0	0	0	0	53	0	0	0	685	665	0	0	0	0	0	1350	0	15	5	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	6	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	40	11	2	0	0	53	0	0	685	0	0	0	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	0	0	0	0	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		BILLY LONDON - FOREMAN	6153797717	2/12/1991	
19901486	1990	"MULBERRY, CITY OF"	12897	722 MILITARY AVE	MULBERRY	CRAWFORD	KS	66756						KS	0	0	0	17	0	0	0	0	0	0	17	0	0	0	402	2	0	0	0	0	0	404	0	6	11	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	17	60	0	402	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	402	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3		VERENON HARET	3167643315	6/30/1992	
19900273	1990	MULGA NATURAL GAS SYSTEM	12900	"505 MULGA ROAD, P.O. BOX 40"	MULGA	JEFFERSON	AL	35118						AL	0	0	0	22	8	11	0	0	0	0	41	0	0	0	1260	172	0	0	0	0	0	1432	0	14	8	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	11	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	23	4	0	0	41	100	0	1260	0	0	0	0	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1432	0	0	0	0	1432	0	0	3	0	0	4	0	0	0	0	0	0	5	0	5.7		JAMES E. POWELL - SUPERINTENDENT	2057874521	2/25/1991	
19900413	1990	MULHALL NATURAL GAS CO INC	12902	P.O. BOX 119	MULHALL	LOGAN	OK	73063						OK	4	0	0	0	0	0	0	0	0	0	4	150	0	0	0	0	0	0	0	0	0	150	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	149	1	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	1	0	0	0	150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.5		VA MCNEILL - SECRETARY	4056492315	3/11/1991	
19900409	1990	MUNY NATURAL GAS UTILITY	12906	202 NORTH MAIN	VIROQUA		WI	54665						WI	0	0	0	18	4	0	0	0	0	0	22	0	0	0	777	291	0	0	0	0	0	1068	0	10	5	3	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	3	0	0	22	80	0	762	13	2	0	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	13	2	0	0	1068	0	0	0	0	3	34	0	0	0	0	0	0	0	0	0	 THE THREE LEAKS REPORTED ON 'MAIN' WERE SMALL LEAKS THROUGH THE PACKING GLAND OF SYSTEM VALVES AND WERE REPAIRED BY GREASING.  THE 34 LEAKS REPORTED ON 'SERVICES' WERE ABOVE GROUND ON OUTSIDE METER AND REGULATOR SETS.	MERLYN NEWMAN - MANAGER	6086373139	3/11/1991	
