RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19911487	1991	"LAWRENCEVILLE, CITY OF"	11320	P.O. BOX 1017	LAWRENCEVILLE	GWINNETT	GA	30246						GA	0	0	0	129	143	2	0	0	0	0	274	0	0	0	3549	8952	0	0	0	0	0	12501	0	74	17	38	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	101	42	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	61	38	0	0	274	100	0	3474	74	1	0	0	3549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8919	32	1	0	0	8952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12393	106	2	0	0	12501	6	24	15	91	2	1	1	2	0	0	1	0	43	0	0.4		VICTORIA A. AUMAN	4049626688	5/20/1992	5/21/1992
19911800	1991	LEANN GAS CO	26315	POB 420	OCHELATA	WASHINGTON	OK	74051						OK	18	0	3	0	0	0	0	0	0	0	21	750	0	0	0	1200	0	0	0	0	0	1950	0	14	7	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	5	0	0	0	57	0	38	8	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	20	0	0	0	124	50	0	750	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	0	0	0	725	0	475	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0	0	1950	30	0	9	0	0	0	0	0	0	0	0	0	0	0	8		DONALD E. ANDERSON	9185352302	6/10/1992	
19910396	1991	"LEBANON GAS DEPT, CITY OF"	11336	410 PARK DR	LEBANON		TN	37087						TN	0	0	0	66	0	0	0	0	68	0	134	0	0	0	1443	0	0	0	0	2331	0	3774	0	41	13	12	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	13	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	26	12	0	0	134	60	0	1416	27	0	0	0	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2270	61	0	0	0	2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3686	88	0	0	0	3774	61	2	10	3	0	0	0	0	11	17	0	0	3	0	4		DON COZART	6154440825	4/21/1992	5/21/1992
19910930	1991	LEBO MUNICIPAL GAS SYSTEM	11344	P.O. BOX 14	LEBO	COFFEY	KS	66856						 	0	0	1	0	8	0	0	0	0	0	9	0	0	29	0	321	0	0	0	0	0	350	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	9	0	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		TOM K.	3162566622	5/20/1992	5/21/1992
19910715	1991	"LEFORS GAS DEPT, CITY OF"	11360	101 NORTH COURT	LEFORS	GRAY	TX	79054						 	4	3	0	1	6	0	0	0	0	0	14	280	0	0	0	120	0	0	0	0	0	400	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	6	0	280	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	400	0	11	0	0	0	0	0	0	0	0	0	0	1	0	11	 GAS LOSS FOR JAN .-DEC. 1991 IS -0-.	MIKE STEELE	8068352200	4/27/1992	5/21/1992
19910215	1991	LEITCHFIELD GAS SYSTEM UTILITIES	11368	314 WEST WHITE OAK ST	LEITCHFIELD	GRAYSON	KY	42754						KY	0	0	1	37	33	0	0	0	0	0	71	0	0	0	368	1184	0	0	0	0	0	1552	0	5	1	32	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	32	0	0	71	0	0	363	2	3	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155	29	0	0	0	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1518	31	3	0	0	1552	0	0	1	0	0	0	0	0	0	0	0	37	0	0	4		CURTIS H WELLS	5022594034	4/21/1992	5/21/1992
19910138	1991	LENOIR CITY UTILITIES BOARD	11376	"PO BOX 449, 200 DEPOT ST"	LENOIR CITY	LOUDON	TN	37771						TN	0	0	0	38	60	0	0	0	0	0	98	0	0	0	1484	794	0	0	0	0	0	2278	0	29	6	3	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	10	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	16	13	0	0	98	75	0	1466	12	6	0	0	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	4	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2256	16	6	0	0	2278	2	4	0	1	0	0	1	1	0	0	0	5	5	0	0		MIKE STRANGE - GAS ENGINERING	6159866591	6/3/1992	6/3/1992
19910626	1991	LENOIR CITY UTILITIES BOARD	11376	PO BOX 449 - 200 DEPOT ST	LENOIR CITY	LOUDON	TN	37771						 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	6	3	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	10	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	16	13	0	0	98	75	0	1466	12	6	0	0	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	4	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2256	16	6	0	0	2278	2	4	0	1	0	0	1	1	0	0	0	0	5	0			MIKE STRANGE	6159866591	4/27/1992	5/21/1992
19911699	1991	LENOX MUNICIPAL GAS SYSTEM	11384	200 S. MAIN	LENOX	TAYLOR	IA	50851						IA	0	0	0	30	0	0	0	0	0	0	30	0	0	0	546	2	0	0	0	0	0	548	0	8	21	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21	1	0	0	30	0	0	546	0	0	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2		KAREN ZABEL	5153332228	5/20/1992	7/31/1992
19910016	1991	LEVAN TOWN	30508	95 NORTH 100 WEST	NEPHI	JUAB	UT	84648	20 NORTH MAIN	LEVAN	JUAB	UT	84639	UT	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	174	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	2	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	2	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0			"RANDY ""G"" ANDERSON"	8016234914	4/21/1992	5/21/1992
19910444	1991	LEWISBURG GAS DEPARTMENT	11416	505 ELLINGTON PARKWAY	LEWISBURG	MARSHALL	TN	37091						TN	0	0	0	33	15	16	9	0	1	0	74	721	0	0	1706	483	0	3	0	0	0	2913	0	11	6	16	0	0	33	0	0	7	2	0	0	9	0	0	0	0	0	0	0	0	6	8	2	0	0	16	0	0	0	0	0	0	0	0	10	2	3	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	28	23	23	0	0	74	85	0	1844	9	2	2	0	1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1040	12	1	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2884	21	6	2	0	2913	2	2	0	0	3	3	0	0	0	0	0	78	7	0			CHARLES G WEST JR	6153594016	4/21/1992	5/21/1992
19910992	1991	LEWISPORT NATURAL GAS SYSTEM	11410	"SECOND AND CAROLINE STS., CITY HALL"	LEWISPORT	HANCOCK	KY	42351						KY	0	0	0	26	23	0	0	0	0	0	49	0	0	0	748	151	0	0	0	0	0	899	0	12	15	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	15	0	0	0	50	80	0	739	6	3	0	0	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	2	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	8	3	0	0	899	0	56	0	0	0	0	0	0	1	0	0	0	0	0	3		JAMES S. PELL	5022953324	5/20/1992	5/21/1992
19910741	1991	LEWISTOWN GAS CO	11434	55 SOUTH THIRD ST	OXFORD	CHESTER	PA	19363						PA	1	0	0	48	18	17	0	0	0	0	84	38	50	0	513	1430	0	0	0	0	0	2031	0	4	9	35	0	1	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	2	1	0	17	0	0	0	0	0	0	0	0	12	5	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	24	38	1	1	84	35	0	483	110	7	1	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326	97	7	0	0	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809	207	14	1	0	2031	11	13	3	0	1	2	1	1	0	0	0	0	21	0	2.2		ROBERT E LLOYD	2159322000	4/27/1992	5/21/1992
19910041	1991	"LEXINGTON GAS DEPT, CITY OF"	11456	28 WEST CENTER ST	LEXINGTON	DAVIDSON	NC	27292						 	0	0	0	136	42	0	0	0	0	0	178	0	0	63	3414	1694	0	0	0	0	0	5171	0	70	43	30	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	43	30	0	0	177	93	0	3477	0	0	0	0	3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1694	0	0	0	0	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5171	0	0	0	0	5171	3	18	0	0	2	0	0	1	0	0	2	4	101	0	2		CHRIS C. SMITH - SUPERINTENDENT	7042432489	4/21/1992	5/21/1992
19910300	1991	LEXINGTON GAS SYSTEM	11448	50 MONROE AVE	LEXINGTON	HENDERSON	TN	38351						TN	0	0	0	71	238	0	0	0	0	0	309	0	0	0	1440	4519	0	0	0	0	0	5959	0	29	23	19	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	5	0	201	32	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	58	19	0	0	309	0	0	1440	13	3	0	0	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1432	0	0	0	0	1432	0	3048	21	2	0	0	3071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5920	34	5	0	0	5959	5	4	50	67	0	0	23	191	2	10	0	0	0	0	1.5	" DUE TO THE FACT THAT THE BILLING CYCLES DIFFER BY ABOUT 15 DAYS, THERE IS SOME DIFFICULTY IN FIGURING THE UNNACCOUNTED FOR GAS.  THE BILLING CYCLES OF LEX. GAS SYSTEM DO NOT RUN FROM THE 1ST OF THE MONTH TO THE 31ST AS DO TENNECO BILLS.  AFTER THOROUGH CALCULATIONS THE ABOVE STATED PERCENTAGE IS THE MOST ACCUREATE WE ARE ABLE TO ATTAIN."	TIM BLANKENSHIP	9019682917	6/3/1992	6/3/1992
19910058	1991	LIBERAL MUNICIPAL GAS SYSTEM	11468	144 SOUTH MAIN	LIBERAL	BARTON	MO	64762						MO	0	0	0	11	0	0	0	0	0	0	11	0	0	0	316	0	0	0	0	0	0	316	0	3	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	11	0	0	316	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0			G.S. FURSE	3162622658	4/21/1992	5/21/1992
19910787	1991	"LIBERTY GAS SYSTEM, CITY OF"	11472	P O BOX 127	LIBERTY	CASEY	KY	42539						KY	0	0	0	13	19	0	0	0	0	0	32	0	0	0	53	650	0	0	0	0	0	703	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	0	0	0	32	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	0	0	0	0	703	0	5	8	5	0	0	0	0	0	0	0	0	5	0	6		GERALD G WILSON	6067876691	4/30/1992	5/21/1992
19910966	1991	"LIBERTY MUNICIPLE SYSTEM, TOWN OF"	11480	BOX 301	LIBERTY	AMITE	MS	39645						MS	0	0	0	43	0	0	0	0	0	0	43	0	0	0	339	0	0	0	0	0	0	339	0	24	19	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	19	0	0	0	43	0	0	339	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	14	2	0	5		BRENDA HARVEY	6016578071	5/20/1992	5/21/1992
19911160	1991	LINCOLN NATURAL GAS CO INC	11504	"317 MAIN STREET, P.O. BOX 14"	ROCKPORT	SPENCER	IN	47635						IN	0	0	0	27	18	0	0	0	0	0	45	0	0	0	1180	141	0	0	0	0	0	1321	0	18	9	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	12	0	0	0	45	100	0	1180	0	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	2	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319	2	0	0	0	1321	0	0	0	1	0	1	0	0	0	0	0	47	0	0	0.4		RICHARD J. HARDY	8126492172	5/20/1992	5/21/1992
19910229	1991	"LINDEN NATURAL GAS SYSTEM, TOWN OF"	11520	P O BOX 46	LINDEN	PERRY	TN	37096						TN	0	0	0	31	16	0	0	0	0	0	47	0	0	0	356	194	0	0	0	0	0	550	0	13	18	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	20	0	0	0	47	150	0	354	2	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	1	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	3	0	0	0	550	0	0	0	3	0	0	0	1	0	0	0	12	0	0	2		CALVIN W LACY	6155892736	4/21/1992	5/21/1992
19910695	1991	"LINDEN UTILITIES BOARD, CITY OF"	11512	211 N MAIN ST	LINDEN	MARENGO	AL	36748						AL	0	0	0	7	10	11	0	0	0	0	28	0	0	20	20	557	0	0	0	0	0	597	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	3	5	0	0	0	8	0	0	0	0	0	0	0	0	10	18	0	0	0	28	0	0	37	3	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	6	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	9	0	0	0	597	5	8	2	0	0	2	0	0	6	0	0	0	6	0			RUSSELL SAMMONS	2052958011	4/27/1992	5/21/1992
19910125	1991	LINEVILLE NATURAL GAS SYSTEM	11529	1621 GRANT STREET	UNIONVILLE	PUTNAM	MO	63565						IA	0	0	0	6	1	0	0	0	0	0	7	0	0	0	141	74	0	0	0	0	0	215	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	60	0	141	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	215	0	0	0	0	0	3	0	0	0	3	0	7	0	0	0		"LINDA VALENTINE, OFFICE MANAGER"	8169473316	6/3/1992	6/3/1992
19911159	1991	LINTON MUNICIPAL GAS	11536	49 N.W. A ST.	LINTON	GREENE	IN	47441						IN	1	0	0	3	41	0	0	0	0	0	45	0	0	33	87	2559	0	0	0	0	0	2679	0	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	9	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	9	1	0	0	45	30	0	0	117	3	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2558	0	1	0	0	2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2558	117	4	0	0	2679	0	0	0	0	0	0	2	25	0	0	31	0	0	0	4.8		BRENT SLOVER	8128474971	5/20/1992	5/21/1992
19910049	1991	LISTER PLUMBING	30513	5001 SEALY AVE	GALVESTON	GALVESTON	TX	77551						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0		 WE REPLACED A SECTION OF SERVICE PIPING TO A LAUNDRY FACILITY ON THE PROPERTY TO ELIMINATE A LEAK.	RICHRAD LISTER	4097656833	4/21/1992	5/21/1992
19910949	1991	"LITTLE RIVER MUNICIPAL SYSTEM, CITY OF"	11560	320 MAIN STREET	LITTLE RIVER	RICE	KS	67457						KS	0	0	0	3	1	0	0	0	0	0	4	0	0	0	269	31	0	0	0	0	0	300	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	15	0	0	269	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	 SMALL LEAKS ON FITTINGS OR GASKET LEAKS.	ARTHUR JOHNSON JR.	3168976260	5/20/1992	5/21/1992
19910795	1991	LIVERMORE GAS SERVICES	11584	211 E 3RD ST P.O. BOX 279	LIVERMORE	MCLEAN	KY	42352						KY	0	0	0	2	11	0	0	0	0	0	13	0	0	0	0	630	0	0	0	0	0	630	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	13	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	8	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	8	0	0	0	630	0	0	0	12	0	0	0	0	0	3	0	0	15	0	0.015		JOHN BELL	5022782113	4/30/1992	5/21/1992
19911734	1991	LIVINGSTON GAS DEPARTMENT	11600	310 MCHENRY CIRCLE	LIVINGSTON	OVERTON	TN							TN	0	0	0	41	26	0	0	0	0	0	67	0	0	0	576	328	0	0	0	0	0	904	0	0	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	63	130	0	442	101	0	0	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	101	0	0	0	803	6	4	0	0	1	0	0	0	0	0	0	1	0	0	2.5		HOSEA WINNINGHAM	6158231269	5/20/1992	1/18/1994
